Altium Designer Pick and Place Locations
C:\Users\hm-kreppel\Documents\Altium Projects\uz_a_max11331_adapter\Project Outputs for UZ_A_MAX11331_Adapter\Pick Place\PickPlace_UltraZohm_Analog_Adapter_MAX11331_2v01.txt

========================================================================================================================
File Design Information:

Date:       27.04.21
Time:       14:27
Revision:   fa2996f1e3faf38aa54968044dd00afff6443f76
Variant:    SMD_Assembly
Units used: mm

Designator  Footprint                     Center-X(mm) Center-Y(mm) Ref-X(mm) Ref-Y(mm) Pad-X(mm) Pad-Y(mm) Rotation Layer       Comment                      
R39         RES_0603                      65.5540      30.5270      65.5540   31.3270   65.5540   31.3270   360      TopLayer    100R                         
R38         RES_0603                      59.7120      30.5270      59.7120   31.3270   59.7120   31.3270   360      TopLayer    20k                          
R37C        RES_0603                      66.6276      -41.0232     66.6276   -41.8232  66.6276   -41.8232  180      TopLayer    100R                         
R37B        RES_0603                      66.6332      -19.5808     66.6332   -20.3808  66.6332   -20.3808  180      TopLayer    100R                         
R37A        RES_0603                      66.6530      1.2982       66.6530   0.4982    66.6530   0.4982    180      TopLayer    100R                         
R36         RES_0603                      26.2000      -24.4000     25.4000   -24.4000  25.4000   -24.4000  90       TopLayer    10k                          
R35         RES_0603                      26.2000      -22.7500     25.4000   -22.7500  25.4000   -22.7500  90       TopLayer    10k                          
R34         RES_0603                      26.2000      -19.5000     25.4000   -19.5000  25.4000   -19.5000  90       TopLayer    10k                          
R33         RES_0603                      26.2000      -17.8000     25.4000   -17.8000  25.4000   -17.8000  90       TopLayer    10k                          
R32         RES_0603                      26.2000      -16.1000     25.4000   -16.1000  25.4000   -16.1000  90       TopLayer    10k                          
R31         RES_0603                      26.2000      -14.4750     25.4000   -14.4750  25.4000   -14.4750  90       TopLayer    10k                          
R30         RES_0603                      53.8700      30.5270      53.8700   29.7270   53.8700   29.7270   180      TopLayer    220                          
R27         RES_0603                      38.4220      27.8850      37.6220   27.8850   37.6220   27.8850   90       TopLayer    38.3k                        
R26         RES_0603                      41.4170      29.0280      40.6170   29.0280   40.6170   29.0280   90       TopLayer    100k                         
R25         RES_0603                      29.4640      30.0090      29.4640   30.8090   29.4640   30.8090   360      TopLayer    2.2M                         
R24C        RES_0603                      48.9989      -31.3025     48.9989   -32.1025  48.9989   -32.1025  180      TopLayer    100R                         
R24B        RES_0603                      49.0045      -9.8601      49.0045   -10.6601  49.0045   -10.6601  180      TopLayer    100R                         
R24A        RES_0603                      49.0243      11.0189      49.0243   10.2189   49.0243   10.2189   180      TopLayer    100R                         
R23C        RES_0603                      48.9989      -28.5025     48.9989   -27.7025  48.9989   -27.7025  360      TopLayer    100R                         
R23B        RES_0603                      49.0045      -7.0601      49.0045   -6.2601   49.0045   -6.2601   360      TopLayer    100R                         
R23A        RES_0603                      49.0243      13.8189      49.0243   14.6189   49.0243   14.6189   360      TopLayer    100R                         
R22C        RES_0603                      58.5989      -28.5025     58.5989   -27.7025  58.5989   -27.7025  360      TopLayer    100R                         
R22B        RES_0603                      58.6045      -7.0601      58.6045   -6.2601   58.6045   -6.2601   360      TopLayer    100R                         
R22A        RES_0603                      58.6243      13.8189      58.6243   14.6189   58.6243   14.6189   360      TopLayer    100R                         
R21C        RES_0603                      58.5989      -31.3025     58.5989   -32.1025  58.5989   -32.1025  180      TopLayer    100R                         
R21B        RES_0603                      58.6045      -9.8601      58.6045   -10.6601  58.6045   -10.6601  180      TopLayer    100R                         
R21A        RES_0603                      58.6243      11.0189      58.6243   10.2189   58.6243   10.2189   180      TopLayer    100R                         
R20         RES_0603                      26.2000      -11.2000     25.4000   -11.2000  25.4000   -11.2000  90       TopLayer    10k                          
R19         RES_0603                      26.2000      -9.5000      25.4000   -9.5000   25.4000   -9.5000   90       TopLayer    10k                          
R18         RES_0603                      26.2000      -7.8000      25.4000   -7.8000   25.4000   -7.8000   90       TopLayer    10k                          
R17         RES_0603                      26.2000      -6.2260      25.4000   -6.2260   25.4000   -6.2260   90       TopLayer    10k                          
R16         RES_0603                      26.2000      -2.9000      25.4000   -2.9000   25.4000   -2.9000   90       TopLayer    10k                          
R15         RES_0603                      26.2000      -1.2000      25.4000   -1.2000   25.4000   -1.2000   90       TopLayer    10k                          
R14         RES_0603                      6.6930       -8.8000      5.8930    -8.8000   5.8930    -8.8000   90       TopLayer    0R                           
R13         RES_0603                      26.2000      0.5000       25.4000   0.5000    25.4000   0.5000    90       TopLayer    10k                          
R12         RES_0603                      26.2000      2.1500       25.4000   2.1500    25.4000   2.1500    90       TopLayer    10k                          
R11         RES_0603                      26.2000      5.3679       25.4000   5.3679    25.4000   5.3679    90       TopLayer    10k                          
R10         RES_0603                      26.2000      7.1000       25.4000   7.1000    25.4000   7.1000    90       TopLayer    10k                          
R9          RES_0603                      6.6930       1.8000       7.4930    1.8000    7.4930    1.8000    270      TopLayer    0R                           
R8          RES_0603                      6.6930       6.9850       7.4930    6.9850    7.4930    6.9850    270      TopLayer    0R                           
R7          RES_0603                      26.2000      8.8000       25.4000   8.8000    25.4000   8.8000    90       TopLayer    10k                          
R6          RES_0603                      26.2000      10.4500      25.4000   10.4500   25.4000   10.4500   90       TopLayer    10k                          
R5          RES_0603                      26.2000      13.6936      25.4000   13.6936   25.4000   13.6936   90       TopLayer    10k                          
R4          RES_0603                      26.2000      15.4000      25.4000   15.4000   25.4000   15.4000   90       TopLayer    10k                          
R2          RES_0603                      8.8000       -18.3000     8.8000    -19.1000  8.8000    -19.1000  180      TopLayer    0                            
L1          SMT_INDUCTOR_1050_PERFORMANCE 36.4490      40.8940      36.4490   40.8940   41.3990   40.8940   270      TopLayer    15mH                         
D3          WL-SMCW_0603_H=0.7MM          65.5320      34.2900      65.5320   34.2900   65.5320   33.4900   90       TopLayer    "Super Red, 1.9V"            
D2          WL-SMCW_0603_H=0.7MM          59.6900      34.2900      59.6900   34.2900   59.6900   33.4900   90       TopLayer    "Blue, 3.2V"                 
D1          WL-SMCW_0603_H=0.7MM          53.8480      34.2900      53.8480   34.2900   53.8480   33.4900   90       TopLayer    "Bright Green, 2V"           
C25         CAP_0603                      36.5000      -18.9000     36.5000   -19.6000  36.5000   -19.6000  180      TopLayer    100nF                        
C24         CAP_0603                      36.5000      -10.7000     36.5000   -11.4000  36.5000   -11.4000  180      TopLayer    100nF                        
C23         CAP_0603                      36.5000      -2.3000      36.5000   -3.0000   36.5000   -3.0000   180      TopLayer    100nF                        
C22         CAP_0603                      36.5000      5.9000       36.5000   5.2000    36.5000   5.2000    180      TopLayer    100nF                        
C21         CAP_0603                      36.5000      14.2000      36.5000   13.5000   36.5000   13.5000   180      TopLayer    100nF                        
C20         CAP_0603                      32.8810      -17.8000     33.5810   -17.8000  33.5810   -17.8000  270      TopLayer    100nF                        
C19         CAP_0603                      32.8810      -9.5000      33.5810   -9.5000   33.5810   -9.5000   270      TopLayer    100nF                        
C18         CAP_0603                      32.8810      -1.2000      33.5810   -1.2000   33.5810   -1.2000   270      TopLayer    100nF                        
C17         CAP_0603                      32.8810      17.1450      33.5810   17.1450   33.5810   17.1450   270      TopLayer    1µF                          
C16         CAP_0603                      28.8290      24.8300      28.8290   25.5300   28.8290   25.5300   360      TopLayer    1µF                          
C15         CAP_0603                      41.3670      30.8060      40.6670   30.8060   40.6670   30.8060   90       TopLayer    1µF                          
C14         CAP_0603                      31.3680      30.0590      31.3680   30.7590   31.3680   30.7590   0        TopLayer    1µF                          
C13         CAP_0603                      31.3680      32.8290      31.3680   32.1290   31.3680   32.1290   180      TopLayer    100nF                        
C12         RES_1206                      26.7970      32.0280      26.7970   30.5280   26.7970   30.5280   0        TopLayer    10µF                         
C11         RES_1206                      26.7970      36.8540      26.7970   38.3540   26.7970   38.3540   180      TopLayer    10µF                         
C10         CAP_0603                      28.9560      36.2570      28.9560   36.9570   28.9560   36.9570   0        TopLayer    100nF                        
C6          CAP_0603                      40.8080      33.0590      40.8080   33.7590   40.8080   33.7590   0        TopLayer    100nF                        
C5C         CAP_0603                      83.2286      -36.1164     83.9286   -36.1164  83.9286   -36.1164  270      TopLayer    100nF                        
C5B         CAP_0603                      83.2342      -14.6740     83.9342   -14.6740  83.9342   -14.6740  270      TopLayer    100nF                        
C5A         CAP_0603                      83.2540      6.2050       83.9540   6.2050    83.9540   6.2050    270      TopLayer    100nF                        
C4C         CAP_0603                      69.2276      -43.4232     68.5276   -43.4232  68.5276   -43.4232  90       TopLayer    100nF                        
C4B         CAP_0603                      69.2332      -21.9808     68.5332   -21.9808  68.5332   -21.9808  90       TopLayer    100nF                        
C4A         CAP_0603                      69.2530      -1.1018      68.5530   -1.1018   68.5530   -1.1018   90       TopLayer    100nF                        
C3C         CAP_0603                      50.2989      -33.6025     50.9989   -33.6025  50.9989   -33.6025  270      TopLayer    100nF                        
C3B         CAP_0603                      50.3045      -12.1601     51.0045   -12.1601  51.0045   -12.1601  270      TopLayer    100nF                        
C3A         CAP_0603                      50.3243      8.7189       51.0243   8.7189    51.0243   8.7189    270      TopLayer    100nF                        
C2          CAP_0603                      32.8810      7.1000       33.5810   7.1000    33.5810   7.1000    270      TopLayer    100nF                        
C1          CAP_0603                      32.8810      15.4000      33.5810   15.4000   33.5810   15.4000   270      TopLayer    100nF                        
BS1         RES_1206                      25.8050      28.1940      24.3050   28.1940   24.3050   28.1940   270      TopLayer    "Ferrite bead"               
